filename,timestamp,latitude,longitude,roll,pitch,entropy,date,depth,EunisCode,EunisName,level1,level2,level3,level4,level5,level6,species,AphiaID
132143_forcadinho-np3_frame1228.jpg,1525182654.139,41.53295,-8.80974,-7.73,-18.45,21.883309203044238,01/05/18,9.96,A3.1,Atlantic and Mediterranean high energy infralittoral rock,A,A3,A3.1,,,,,
125355_forcadinho-np3_frame1200.jpg,1525180096.1,41.53084000000001,-8.810889999999997,-1.32,-23.57,21.880157070192364,01/05/18,10.98,A3.1,Atlantic and Mediterranean high energy infralittoral rock,A,A3,A3.1,,,,Echinus esculentus,124287.0
113610_cam_survey_1_frame2817.jpg,1525176405.127,41.53309,-8.80637,-14.9,-19.21,21.93368555389405,01/05/18,9.86,A3.11,Kelp with cushion fauna and/or foliose red seaweeds,A,A3,A3.1,A3.11,,,,
113610_cam_survey_1_frame1038.jpg,1525175292.256,41.53322,-8.810889999999997,-3.26,-19.29,21.922821490178837,01/05/18,9.01,A3.1,Atlantic and Mediterranean high energy infralittoral rock,A,A3,A3.1,,,,,
113610_cam_survey_1_frame1040.jpg,1525175292.533,41.53322,-8.810889999999997,-3.26,-19.29,21.934015679970315,01/05/18,9.01,A3.1,Atlantic and Mediterranean high energy infralittoral rock,A,A3,A3.1,,,,,
113610_cam_survey_1_frame2652.jpg,1525176307.5110002,41.53336,-8.80587,-15.47,-19.04,21.935733086482035,01/05/18,9.05,A3.11,Kelp with cushion fauna and/or foliose red seaweeds,A,A3,A3.1,A3.11,,,,
113610_cam_survey_1_frame66.jpg,1525174791.332,41.53313,-8.81407,-1.8,-19.26,21.929663814209558,01/05/18,8.350000000000001,A3.1,Atlantic and Mediterranean high energy infralittoral rock,A,A3,A3.1,,,,,
125355_forcadinho-np3_frame1221.jpg,1525180099.097,41.53084000000001,-8.810889999999997,-0.41,-23.76,21.91933707114605,01/05/18,11.11,A3.1,Atlantic and Mediterranean high energy infralittoral rock,A,A3,A3.1,,,,,
113610_cam_survey_1_frame1486.jpg,1525175498.1920002,41.53325,-8.8097,-1.52,-21.5,21.732085677630266,01/05/18,7.95,A3.1,Atlantic and Mediterranean high energy infralittoral rock,A,A3,A3.1,,,,Tedania,
113610_cam_survey_1_frame1046.jpg,1525175293.389,41.53322,-8.810889999999997,-1.17,-21.84,21.932493003795347,01/05/18,9.16,A3.1,Atlantic and Mediterranean high energy infralittoral rock,A,A3,A3.1,,,,,
132143_forcadinho-np3_frame1259.jpg,1525182658.563,41.53296,-8.80974,-1.0,-25.05,21.843684149193347,01/05/18,9.71,A3.1,Atlantic and Mediterranean high energy infralittoral rock,A,A3,A3.1,,,,,
113610_cam_survey_1_frame878.jpg,1525175238.311,41.53322,-8.811160000000003,-13.2,-19.28,21.93454301888281,01/05/18,10.44,A3.1,Atlantic and Mediterranean high energy infralittoral rock,A,A3,A3.1,,,,,
113610_cam_survey_1_frame2857.jpg,1525176410.835,41.53307,-8.806389999999997,-2.21,-23.39,21.65201281515299,01/05/18,8.31,A3.11,Kelp with cushion fauna and/or foliose red seaweeds,A,A3,A3.1,A3.11,,,,
113610_cam_survey_1_frame986.jpg,1525175269.841,41.53322,-8.810960000000003,-1.02,-23.66,21.83183031817965,01/05/18,9.62,A3.1,Atlantic and Mediterranean high energy infralittoral rock,A,A3,A3.1,,,,,
132143_forcadinho-np3_frame1242.jpg,1525182656.147,41.53296,-8.80974,-3.51,-20.76,21.8609341605228,01/05/18,9.79,A3.1,Atlantic and Mediterranean high energy infralittoral rock,A,A3,A3.1,,,,,
113610_cam_survey_1_frame2862.jpg,1525176411.549,41.53307,-8.806389999999997,-0.85,-24.43,21.824588197337608,01/05/18,8.3,A3.11,Kelp with cushion fauna and/or foliose red seaweeds,A,A3,A3.1,A3.11,,,Echinus esculentus,124287.0
113610_cam_survey_1_frame698.jpg,1525175152.705,41.53322,-8.81165,-16.29,-19.78,21.913668517775307,01/05/18,12.14,A3.1,Atlantic and Mediterranean high energy infralittoral rock,A,A3,A3.1,,,,,
132143_forcadinho-np3_frame1483.jpg,1525182761.469,41.53323,-8.80922,-0.94,-30.68,21.753414059784745,01/05/18,8.9,A3.1,Atlantic and Mediterranean high energy infralittoral rock,A,A3,A3.1,,,,,
113610_cam_survey_1_frame1966.jpg,1525175785.7510002,41.53331,-8.80769,-0.78,-0.76,21.923620672832755,01/05/18,11.46,A3.1,Atlantic and Mediterranean high energy infralittoral rock,A,A3,A3.1,,,,,
113610_cam_survey_1_frame2707.jpg,1525176315.36,41.53335,-8.80589,0.04,-24.9,21.900421587383857,01/05/18,8.32,A3.11,Kelp with cushion fauna and/or foliose red seaweeds,A,A3,A3.1,A3.11,,,,
113610_cam_survey_1_frame2866.jpg,1525176412.12,41.53307,-8.806389999999997,-0.18,-24.93,21.856599774527613,01/05/18,8.25,A3.11,Kelp with cushion fauna and/or foliose red seaweeds,A,A3,A3.1,A3.11,,,,
113610_cam_survey_1_frame68.jpg,1525174791.6079998,41.53313,-8.81407,-1.8,-19.26,21.931061475919037,01/05/18,8.350000000000001,A3.1,Atlantic and Mediterranean high energy infralittoral rock,A,A3,A3.1,,,,,
113610_cam_survey_1_frame2646.jpg,1525176306.655,41.53337,-8.805860000000003,-23.16,-19.0,21.921238224039502,01/05/18,9.28,A3.11,Kelp with cushion fauna and/or foliose red seaweeds,A,A3,A3.1,A3.11,,,,
113610_cam_survey_1_frame1021.jpg,1525175274.836,41.53322,-8.81097,0.96,-19.83,21.905827135948982,01/05/18,9.56,A3.1,Atlantic and Mediterranean high energy infralittoral rock,A,A3,A3.1,,,,,
125355_forcadinho-np3_frame1283.jpg,1525180133.95,41.53098,-8.81082,-1.57,-24.4,21.868767550856496,01/05/18,10.56,A3.1,Atlantic and Mediterranean high energy infralittoral rock,A,A3,A3.1,,,,,
113610_cam_survey_1_frame2047.jpg,1525175821.286,41.5333,-8.80762,0.02,-27.19,21.930615395814485,01/05/18,9.23,A3.11,Kelp with cushion fauna and/or foliose red seaweeds,A,A3,A3.1,A3.11,,,,
113610_cam_survey_1_frame561.jpg,1525175024.089,41.53317,-8.8126,-5.57,2.16,21.77373209395972,01/05/18,9.9,A3.1,Atlantic and Mediterranean high energy infralittoral rock,A,A3,A3.1,,,,,
132143_forcadinho-np3_frame2265.jpg,1525183133.799,41.5342,-8.80759,-6.62,-18.9,21.927569200725237,01/05/18,11.6,A3.11, Kelp with cushion fauna and/or foliose red seaweeds,A,A3,A3.1,A3.11,,,,
125355_forcadinho-np3_frame1287.jpg,1525180134.49,41.53099,-8.81082,-0.82,-24.04,21.92004265763713,01/05/18,10.53,A3.1,Atlantic and Mediterranean high energy infralittoral rock,A,A3,A3.1,,,,,
132143_forcadinho-np3_frame1345.jpg,1525182686.821,41.53305,-8.809610000000003,-1.14,-25.11,21.808827560286414,01/05/18,8.69,A3.1,Atlantic and Mediterranean high energy infralittoral rock,A,A3,A3.1,,,,,
113610_cam_survey_1_frame1487.jpg,1525175498.325,41.53325,-8.8097,-1.52,-21.5,21.75660727532536,01/05/18,7.95,A3.1,Atlantic and Mediterranean high energy infralittoral rock,A,A3,A3.1,,,,,
113610_cam_survey_1_frame955.jpg,1525175249.29,41.53322,-8.81114,1.19,-19.05,21.91354898082423,01/05/18,9.62,A3.1,Atlantic and Mediterranean high energy infralittoral rock,A,A3,A3.1,,,,Cliona celata,134121.0
113610_cam_survey_1_frame2996.jpg,1525176470.6320002,41.533,-8.806519999999997,5.37,-5.19,21.882574412905907,01/05/18,7.42,A3.1,Atlantic and Mediterranean high energy infralittoral rock,A,A3,A3.1,,,,,
113610_cam_survey_1_frame2650.jpg,1525176307.226,41.53336,-8.80587,-15.47,-19.04,21.93078559280869,01/05/18,9.05,A3.11,Kelp with cushion fauna and/or foliose red seaweeds,A,A3,A3.1,A3.11,,,,
113610_cam_survey_1_frame15.jpg,1525174764.064,41.53314,-8.81427,-1.06,-19.67,21.929494888677873,01/05/18,8.41,A3.1,Atlantic and Mediterranean high energy infralittoral rock,A,A3,A3.1,,,,,
113610_cam_survey_1_frame1013.jpg,1525175273.695,41.53322,-8.81097,1.54,-22.7,21.893155978792187,01/05/18,9.44,A3.1,Atlantic and Mediterranean high energy infralittoral rock,A,A3,A3.1,,,,,
113610_cam_survey_1_frame1332.jpg,1525175407.274,41.53323,-8.81029,-4.75,-19.34,21.92150872222688,01/05/18,8.16,A3.1,Atlantic and Mediterranean high energy infralittoral rock,A,A3,A3.1,,,,,
113610_cam_survey_1_frame2703.jpg,1525176314.789,41.53335,-8.8059,-1.12,-26.62,21.856203038536272,01/05/18,8.05,A3.11,Kelp with cushion fauna and/or foliose red seaweeds,A,A3,A3.1,A3.11,,,,
125355_forcadinho-np3_frame1295.jpg,1525180135.6620002,41.53099,-8.81081,-1.19,-23.97,21.915387526389388,01/05/18,10.52,A3.1,Atlantic and Mediterranean high energy infralittoral rock,A,A3,A3.1,,,,Cliona celata,134121.0
113610_cam_survey_1_frame1211.jpg,1525175355.897,41.53325,-8.81045,0.36,-23.63,21.88294558341763,01/05/18,10.9,A3.1,Atlantic and Mediterranean high energy infralittoral rock,A,A3,A3.1,,,,,
113610_cam_survey_1_frame1212.jpg,1525175356.071,41.53325,-8.81046,0.89,-23.5,21.86516053777505,01/05/18,10.81,A3.1,Atlantic and Mediterranean high energy infralittoral rock,A,A3,A3.1,,,,,
113610_cam_survey_1_frame1439.jpg,1525175469.528,41.53324,-8.809989999999997,0.98,-20.67,21.83629553553668,01/05/18,5.05,A3.1,Atlantic and Mediterranean high energy infralittoral rock,A,A3,A3.1,,,,,
132143_forcadinho-np3_frame1255.jpg,1525182657.9929998,41.53296,-8.80974,-3.74,-22.61,21.855393393340908,01/05/18,9.67,A3.1,Atlantic and Mediterranean high energy infralittoral rock,A,A3,A3.1,,,,,
113610_cam_survey_1_frame2844.jpg,1525176408.98,41.53308,-8.80638,-1.35,-19.66,21.867798788294287,01/05/18,8.35,A3.11,Kelp with cushion fauna and/or foliose red seaweeds,A,A3,A3.1,A3.11,,,,
113610_cam_survey_1_frame2820.jpg,1525176405.555,41.53309,-8.80637,-14.9,-19.21,21.933287684683215,01/05/18,9.86,A3.11,Kelp with cushion fauna and/or foliose red seaweeds,A,A3,A3.1,A3.11,,,,
132143_forcadinho-np3_frame1319.jpg,1525182683.141,41.53305,-8.809610000000003,-2.96,-23.26,21.78148222846551,01/05/18,9.62,A3.1,Atlantic and Mediterranean high energy infralittoral rock,A,A3,A3.1,,,,,
113610_cam_survey_1_frame2847.jpg,1525176409.408,41.53308,-8.80638,-0.66,-21.76,21.84291754792116,01/05/18,8.31,A3.11,Kelp with cushion fauna and/or foliose red seaweeds,A,A3,A3.1,A3.11,,,,
113610_cam_survey_1_frame2891.jpg,1525176415.697,41.53307,-8.80638,0.65,-20.35,21.927704459120477,01/05/18,8.85,A3.11,Kelp with cushion fauna and/or foliose red seaweeds,A,A3,A3.1,A3.11,,,,
113610_cam_survey_1_frame2980.jpg,1525176461.356,41.53302,-8.8065,6.41,-14.74,21.935878452820386,01/05/18,7.399999999999999,A3.11,Kelp with cushion fauna and/or foliose red seaweeds,A,A3,A3.1,A3.11,,,Tedania (Tedania) pilarriosae,169575.0
125355_forcadinho-np3_frame1219.jpg,1525180098.821,41.53084000000001,-8.810889999999997,-1.13,-23.86,21.919986199513545,01/05/18,11.13,A3.1,Atlantic and Mediterranean high energy infralittoral rock,A,A3,A3.1,,,,,
132143_forcadinho-np3_frame2910.jpg,1525183628.904,41.53367,-8.80927,-18.03,-8.93,21.760955539266305,01/05/18,10.82,A3.1,Atlantic and Mediterranean high energy infralittoral rock,A,A3,A3.1,,,,Echinus esculentus,124287.0
113610_cam_survey_1_frame355.jpg,1525174934.607,41.53316,-8.81316,0.5,-27.53,21.880418104496933,01/05/18,8.56,A3.1,Atlantic and Mediterranean high energy infralittoral rock,A,A3,A3.1,,,,,
113610_cam_survey_1_frame1488.jpg,1525175498.468,41.53325,-8.8097,-1.52,-21.5,21.752894727212286,01/05/18,7.95,A3.1,Atlantic and Mediterranean high energy infralittoral rock,A,A3,A3.1,,,,,
132143_forcadinho-np3_frame1339.jpg,1525182685.964,41.53305,-8.809610000000003,-1.99,-24.11,21.740902783269462,01/05/18,8.7,A3.1,Atlantic and Mediterranean high energy infralittoral rock,A,A3,A3.1,,,,,
113610_cam_survey_1_frame741.jpg,1525175158.81,41.53321,-8.81162,-0.57,-23.77,21.88775036266452,01/05/18,11.69,A3.1,Atlantic and Mediterranean high energy infralittoral rock,A,A3,A3.1,,,,,
132143_forcadinho-np3_frame1217.jpg,1525182633.589,41.5329,-8.80973,-1.58,-21.72,21.925009395217145,01/05/18,10.47,A3.1,Atlantic and Mediterranean high energy infralittoral rock,A,A3,A3.1,,,,,
132143_forcadinho-np3_frame1551.jpg,1525182793.151,41.53322,-8.80921,2.66,-19.83,21.92568051405578,01/05/18,7.439999999999999,A3.1,Atlantic and Mediterranean high energy infralittoral rock,A,A3,A3.1,,,,,
113610_cam_survey_1_frame339.jpg,1525174932.324,41.53316,-8.81316,-0.38,-24.13,21.780511067579717,01/05/18,8.76,A3.1,Atlantic and Mediterranean high energy infralittoral rock,A,A3,A3.1,,,,,
132143_forcadinho-np3_frame334.jpg,1525181188.615,41.5308,-8.81087,-3.52,-18.16,21.915901750593342,01/05/18,11.3,A3.1,Atlantic and Mediterranean high energy infralittoral rock,A,A3,A3.1,,,,,
113610_cam_survey_1_frame12.jpg,1525174763.6360002,41.53314,-8.81427,-3.02,-18.73,21.93016798915538,01/05/18,8.73,A3.1,Atlantic and Mediterranean high energy infralittoral rock,A,A3,A3.1,,,,,
132143_forcadinho-np3_frame1258.jpg,1525182658.421,41.53296,-8.80974,-1.0,-25.05,21.871226376268424,01/05/18,9.71,A3.1,Atlantic and Mediterranean high energy infralittoral rock,A,A3,A3.1,,,,,
113610_cam_survey_1_frame2040.jpg,1525175820.2870002,41.5333,-8.80762,0.32,-26.81,21.930872746930643,01/05/18,9.32,A3.11,Kelp with cushion fauna and/or foliose red seaweeds,A,A3,A3.1,A3.11,,,,
113610_cam_survey_1_frame366.jpg,1525174936.177,41.53315,-8.81316,1.22,-25.27,21.884147477161406,01/05/18,9.24,A3.1,Atlantic and Mediterranean high energy infralittoral rock,A,A3,A3.1,,,,,
132143_forcadinho-np3_frame4151.jpg,1525184247.972,41.53233,-8.81254,-2.13,-26.07,21.881937189826974,01/05/18,10.5,A3.1,Atlantic and Mediterranean high energy infralittoral rock,A,A3,A3.1,,,,,
132143_forcadinho-np3_frame1382.jpg,1525182692.11,41.53303,-8.80959,-0.07,-16.65,21.914202907288047,01/05/18,9.26,A3.1,Atlantic and Mediterranean high energy infralittoral rock,A,A3,A3.1,,,,,
125355_forcadinho-np3_frame1278.jpg,1525180133.205,41.53098,-8.81082,-1.57,-24.4,21.787848684991907,01/05/18,10.56,A3.1,Atlantic and Mediterranean high energy infralittoral rock,A,A3,A3.1,,,,,
125355_forcadinho-np3_frame1317.jpg,1525180138.771,41.53099,-8.81081,-0.11,-25.09,21.922302218773297,01/05/18,10.32,A3.1,Atlantic and Mediterranean high energy infralittoral rock,A,A3,A3.1,,,,,
132143_forcadinho-np3_frame3959.jpg,1525184184.456,41.53239,-8.812389999999997,-5.66,-18.85,21.881202522600702,01/05/18,14.99,A3.1,Atlantic and Mediterranean high energy infralittoral rock,A,A3,A3.1,,,,,
132143_forcadinho-np3_frame1557.jpg,1525182815.0089998,41.53332,-8.80903,-3.84,-17.53,21.883968601629924,01/05/18,9.72,A3.71,,A,A3,A3.7,A3.71,,,,
132143_forcadinho-np3_frame1558.jpg,1525182815.12,41.53332,-8.80903,-3.84,-17.53,21.892510669551395,01/05/18,9.72,A3.71,,A,A3,A3.7,A3.71,,,Cliona celata,134121.0
132143_forcadinho-np3_frame1559.jpg,1525182815.2629998,41.53332,-8.80903,-3.84,-17.53,21.891614876232392,01/05/18,9.72,A3.71,,A,A3,A3.7,A3.71,,,Tedania (Tedania) pilarriosae,169575.0
132143_forcadinho-np3_frame1576.jpg,1525182817.689,41.53333,-8.80903,-2.84,-22.27,21.668437433186263,01/05/18,8.64,A3.71,,A,A3,A3.7,A3.71,,,,
132143_forcadinho-np3_frame1598.jpg,1525182820.829,41.53333,-8.80903,-1.08,-20.25,21.867844825322976,01/05/18,8.14,A3.71,,A,A3,A3.7,A3.71,,,Tedania (Tedania) pilarriosae,169575.0
132143_forcadinho-np3_frame2917.jpg,1525183629.871,41.53366,-8.809280000000003,-11.97,-10.85,21.80869827157569,01/05/18,10.55,A3.71,,A,A3,A3.7,A3.71,,,,
132143_forcadinho-np3_frame2918.jpg,1525183630.014,41.53366,-8.809289999999997,-5.43,-13.17,21.802134296031962,01/05/18,10.44,A3.71,,A,A3,A3.7,A3.71,,,,
132143_forcadinho-np3_frame2919.jpg,1525183630.166,41.53366,-8.809289999999997,-5.43,-13.17,21.77264684258337,01/05/18,10.44,A3.71,,A,A3,A3.7,A3.71,,,,
132143_forcadinho-np3_frame2927.jpg,1525183631.298,41.53366,-8.809289999999997,-5.45,-15.74,21.747361587263626,01/05/18,9.77,A3.71,,A,A3,A3.7,A3.71,,,,
132143_forcadinho-np3_frame2933.jpg,1525183632.155,41.53365,-8.809289999999997,-3.66,-18.49,21.534892445633663,01/05/18,9.75,A3.71,,A,A3,A3.7,A3.71,,,,
132143_forcadinho-np3_frame2942.jpg,1525183633.439,41.53365,-8.809289999999997,-2.39,-21.24,21.668779736073645,01/05/18,9.59,A3.71,,A,A3,A3.7,A3.71,,,,
132143_forcadinho-np3_frame2944.jpg,1525183633.724,41.53365,-8.809289999999997,-2.39,-21.24,21.604938008518648,01/05/18,9.59,A3.71,,A,A3,A3.7,A3.71,,,Halichondria panicea,165853.0
132143_forcadinho-np3_frame2944.jpg,1525183633.724,41.53365,-8.809289999999997,-2.39,-21.24,21.604938008518648,01/05/18,9.59,A3.71,,A,A3,A3.7,A3.71,,,Cliona celata,134121.0
132143_forcadinho-np3_frame2951.jpg,1525183634.724,41.53365,-8.8093,-1.63,-23.41,21.791171766790686,01/05/18,9.36,A3.71,,A,A3,A3.7,A3.71,,,Marthasterias glacialis,123803.0
132143_forcadinho-np3_frame2955.jpg,1525183635.325,41.53365,-8.8093,-1.73,-24.91,21.866126715082707,01/05/18,9.2,A3.71,,A,A3,A3.7,A3.71,,,,
132143_forcadinho-np3_frame2960.jpg,1525183636.008,41.53365,-8.80931,-1.31,-25.47,21.794987170525022,01/05/18,9.25,A3.71,,A,A3,A3.7,A3.71,,,Marthasterias glacialis,123803.0
132143_forcadinho-np3_frame2961.jpg,1525183636.16,41.53365,-8.80931,-1.31,-25.47,21.802597685074385,01/05/18,9.25,A3.71,,A,A3,A3.7,A3.71,,,,
132143_forcadinho-np3_frame2969.jpg,1525183637.293,41.53366,-8.80931,-1.28,-25.6,21.840288350435337,01/05/18,10.65,A3.71,,A,A3,A3.7,A3.71,,,,
132143_forcadinho-np3_frame2976.jpg,1525183683.389,41.5336,-8.80947,-8.19,-18.69,21.8563448642528,01/05/18,9.45,A3.71,,A,A3,A3.7,A3.71,,,Tedania (Tedania) pilarriosae,169575.0
132143_forcadinho-np3_frame2977.jpg,1525183683.531,41.5336,-8.80947,-8.19,-18.69,21.660302269697482,01/05/18,9.45,A3.71,,A,A3,A3.7,A3.71,,,Cliona celata,134121.0
132143_forcadinho-np3_frame2977.jpg,1525183683.531,41.5336,-8.80947,-8.19,-18.69,21.660302269697482,01/05/18,9.45,A3.71,,A,A3,A3.7,A3.71,,,Marthasterias glacialis,123803.0
132143_forcadinho-np3_frame2982.jpg,1525183684.245,41.5336,-8.80948,-4.75,-12.39,21.772138867691456,01/05/18,7.72,A3.71,,A,A3,A3.7,A3.71,,,,
132143_forcadinho-np3_frame2988.jpg,1525183685.101,41.53359,-8.80949,-3.44,-3.87,21.264250756533663,01/05/18,7.58,A3.71,,A,A3,A3.7,A3.71,,,Marthasterias glacialis,123803.0
132143_forcadinho-np3_frame3000.jpg,1525183686.814,41.53359,-8.8095,-4.28,-3.53,21.54442729728576,01/05/18,7.47,A3.71,,A,A3,A3.7,A3.71,,,Marthasterias glacialis,123803.0
132143_forcadinho-np3_frame3000.jpg,1525183686.814,41.53359,-8.8095,-4.28,-3.53,21.54442729728576,01/05/18,7.47,A3.71,,A,A3,A3.7,A3.71,,,Tedania (Tedania) pilarriosae,169575.0
132143_forcadinho-np3_frame3012.jpg,1525183688.526,41.53359,-8.809510000000003,-3.23,-8.06,21.693047901533355,01/05/18,7.12,A3.71,,A,A3,A3.7,A3.71,,,Marthasterias glacialis,123803.0
132143_forcadinho-np3_frame3031.jpg,1525183691.238,41.53359,-8.80952,-1.05,-19.73,21.85025998940184,01/05/18,7.11,A3.71,,A,A3,A3.7,A3.71,,,Marthasterias glacialis,123803.0
132143_forcadinho-np3_frame3035.jpg,1525183691.841,41.53359,-8.80952,-1.05,-19.73,21.87915473929221,01/05/18,7.11,A3.71,,A,A3,A3.7,A3.71,,,Marthasterias glacialis,123803.0
132143_forcadinho-np3_frame3041.jpg,1525183692.696,41.53359,-8.80952,0.01,-20.17,21.870654917580012,01/05/18,6.8,A3.71,,A,A3,A3.7,A3.71,,,Marthasterias glacialis,123803.0
132143_forcadinho-np3_frame3048.jpg,1525183693.664,41.53359,-8.809510000000003,0.23,-20.25,21.848580681584593,01/05/18,6.48,A3.71,,A,A3,A3.7,A3.71,,,,
132143_forcadinho-np3_frame3059.jpg,1525183695.2429998,41.53359,-8.809510000000003,-0.04,-20.28,21.882685252537907,01/05/18,6.9,A3.71,,A,A3,A3.7,A3.71,,,,
132143_forcadinho-np3_frame3115.jpg,1525183718.211,41.53357000000001,-8.80958,-0.79,-27.79,21.783857034164864,01/05/18,6.83,A3.71,,A,A3,A3.7,A3.71,,,Marthasterias glacialis,123803.0
132143_forcadinho-np3_frame3129.jpg,1525183720.209,41.53357000000001,-8.80958,-0.05,-31.39,21.850057936077505,01/05/18,7.01,A3.71,,A,A3,A3.7,A3.71,,,,
132143_forcadinho-np3_frame3140.jpg,1525183721.788,41.53357000000001,-8.80958,0.17,-28.11,21.915117453315574,01/05/18,7.0200000000000005,A3.71,,A,A3,A3.7,A3.71,,,Diplodus vulgaris,127054.0
132143_forcadinho-np3_frame3178.jpg,1525183744.185,41.53346,-8.80974,-2.96,-18.24,21.897613246064356,01/05/18,8.59,A3.71,,A,A3,A3.7,A3.71,,,Tedania (Tedania) pilarriosae,169575.0
132143_forcadinho-np3_frame4062.jpg,1525184219.2870002,41.53236,-8.812439999999997,-2.09,-26.08,21.76978330188798,01/05/18,12.2,A3.71,,A,A3,A3.7,A3.71,,,Tedania (Tedania) pilarriosae,169575.0
