photo_name,sss_name,level3,distance
104728_cam-np3_frame56.jpg,105317_cam-np3-1-10,A4.1,0.007822321456646643
104728_cam-np3_frame56.jpg,105317_cam-np3-2-11,A4.1,0.009893158130907413
104728_cam-np3_frame56.jpg,105317_cam-np3-2-2,A4.1,0.005970038499493336
104728_cam-np3_frame56.jpg,112045_mb_survey-1-0,A4.1,0.008186235840763886
104728_cam-np3_frame57.jpg,104728_cam-np3-2-9,A4.1,0.007014723767597751
104728_cam-np3_frame57.jpg,104728_cam-np3-2-10,A4.1,0.007751430609339803
104728_cam-np3_frame57.jpg,105317_cam-np3-1-10,A4.1,0.008797194349037453
104728_cam-np3_frame57.jpg,105317_cam-np3-2-2,A4.1,0.007151669878766198
104728_cam-np3_frame57.jpg,112045_mb_survey-1-0,A4.1,0.008840532524842647
104728_cam-np3_frame57.jpg,104728_cam-np3-2-9,A4.1,0.007014723767597751
104728_cam-np3_frame57.jpg,104728_cam-np3-2-10,A4.1,0.007751430609339803
104728_cam-np3_frame57.jpg,105317_cam-np3-1-10,A4.1,0.008797194349037453
104728_cam-np3_frame57.jpg,105317_cam-np3-2-2,A4.1,0.007151669878766198
104728_cam-np3_frame57.jpg,112045_mb_survey-1-0,A4.1,0.008840532524842647
104728_cam-np3_frame58.jpg,104728_cam-np3-2-9,A4.1,0.007014723767597751
104728_cam-np3_frame58.jpg,104728_cam-np3-2-10,A4.1,0.007751430609339803
104728_cam-np3_frame58.jpg,105317_cam-np3-1-10,A4.1,0.008797194349037453
104728_cam-np3_frame58.jpg,105317_cam-np3-2-2,A4.1,0.007151669878766198
104728_cam-np3_frame58.jpg,112045_mb_survey-1-0,A4.1,0.008840532524842647
104728_cam-np3_frame58.jpg,104728_cam-np3-2-9,A4.1,0.007014723767597751
104728_cam-np3_frame58.jpg,104728_cam-np3-2-10,A4.1,0.007751430609339803
104728_cam-np3_frame58.jpg,105317_cam-np3-1-10,A4.1,0.008797194349037453
104728_cam-np3_frame58.jpg,105317_cam-np3-2-2,A4.1,0.007151669878766198
104728_cam-np3_frame58.jpg,112045_mb_survey-1-0,A4.1,0.008840532524842647
104728_cam-np3_frame59.jpg,104728_cam-np3-2-9,A4.1,0.007014723767597751
104728_cam-np3_frame59.jpg,104728_cam-np3-2-10,A4.1,0.007751430609339803
104728_cam-np3_frame59.jpg,105317_cam-np3-1-10,A4.1,0.008797194349037453
104728_cam-np3_frame59.jpg,105317_cam-np3-2-2,A4.1,0.007151669878766198
104728_cam-np3_frame59.jpg,112045_mb_survey-1-0,A4.1,0.008840532524842647
104728_cam-np3_frame60.jpg,104728_cam-np3-2-9,A4.1,0.007014723767597751
104728_cam-np3_frame60.jpg,104728_cam-np3-2-10,A4.1,0.007751430609339803
104728_cam-np3_frame60.jpg,105317_cam-np3-1-10,A4.1,0.008797194349037453
104728_cam-np3_frame60.jpg,105317_cam-np3-2-2,A4.1,0.007151669878766198
104728_cam-np3_frame60.jpg,112045_mb_survey-1-0,A4.1,0.008840532524842647
104728_cam-np3_frame61.jpg,104728_cam-np3-2-9,A4.1,0.007014723767597751
104728_cam-np3_frame61.jpg,104728_cam-np3-2-10,A4.1,0.007751430609339803
104728_cam-np3_frame61.jpg,105317_cam-np3-1-10,A4.1,0.008797194349037453
104728_cam-np3_frame61.jpg,105317_cam-np3-2-2,A4.1,0.007151669878766198
104728_cam-np3_frame61.jpg,112045_mb_survey-1-0,A4.1,0.008840532524842647
104728_cam-np3_frame62.jpg,104728_cam-np3-2-9,A4.1,0.007014723767597751
104728_cam-np3_frame62.jpg,104728_cam-np3-2-10,A4.1,0.007751430609339803
104728_cam-np3_frame62.jpg,105317_cam-np3-1-10,A4.1,0.008797194349037453
104728_cam-np3_frame62.jpg,105317_cam-np3-2-2,A4.1,0.007151669878766198
104728_cam-np3_frame62.jpg,112045_mb_survey-1-0,A4.1,0.008840532524842647
104728_cam-np3_frame63.jpg,104728_cam-np3-2-9,A4.1,0.007014723767597751
104728_cam-np3_frame63.jpg,104728_cam-np3-2-10,A4.1,0.007751430609339803
104728_cam-np3_frame63.jpg,105317_cam-np3-1-10,A4.1,0.008797194349037453
104728_cam-np3_frame63.jpg,105317_cam-np3-2-2,A4.1,0.007151669878766198
104728_cam-np3_frame63.jpg,112045_mb_survey-1-0,A4.1,0.008840532524842647
104728_cam-np3_frame64.jpg,104728_cam-np3-2-9,A4.1,0.007637750814129644
104728_cam-np3_frame64.jpg,104728_cam-np3-2-10,A4.1,0.007234129510178507
104728_cam-np3_frame64.jpg,105317_cam-np3-1-7,A4.1,0.00950182037978624
104728_cam-np3_frame64.jpg,105317_cam-np3-1-10,A4.1,0.009904943513670009
104728_cam-np3_frame64.jpg,105317_cam-np3-2-2,A4.1,0.00825385987019447
104728_cam-np3_frame64.jpg,112045_mb_survey-1-0,A4.1,0.00882001534864827
104728_cam-np3_frame65.jpg,104728_cam-np3-2-9,A4.1,0.007637750814129644
104728_cam-np3_frame65.jpg,104728_cam-np3-2-10,A4.1,0.007234129510178507
104728_cam-np3_frame65.jpg,105317_cam-np3-1-7,A4.1,0.00950182037978624
104728_cam-np3_frame65.jpg,105317_cam-np3-1-10,A4.1,0.009904943513670009
104728_cam-np3_frame65.jpg,105317_cam-np3-2-2,A4.1,0.00825385987019447
104728_cam-np3_frame65.jpg,112045_mb_survey-1-0,A4.1,0.00882001534864827
104728_cam-np3_frame66.jpg,104728_cam-np3-2-9,A4.1,0.007637750814129644
104728_cam-np3_frame66.jpg,104728_cam-np3-2-10,A4.1,0.007234129510178507
104728_cam-np3_frame66.jpg,105317_cam-np3-1-7,A4.1,0.00950182037978624
104728_cam-np3_frame66.jpg,105317_cam-np3-1-10,A4.1,0.009904943513670009
104728_cam-np3_frame66.jpg,105317_cam-np3-2-2,A4.1,0.00825385987019447
104728_cam-np3_frame66.jpg,112045_mb_survey-1-0,A4.1,0.00882001534864827
104728_cam-np3_frame67.jpg,104728_cam-np3-2-9,A4.1,0.007637750814129644
104728_cam-np3_frame67.jpg,104728_cam-np3-2-10,A4.1,0.007234129510178507
104728_cam-np3_frame67.jpg,105317_cam-np3-1-7,A4.1,0.00950182037978624
104728_cam-np3_frame67.jpg,105317_cam-np3-1-10,A4.1,0.009904943513670009
104728_cam-np3_frame67.jpg,105317_cam-np3-2-2,A4.1,0.00825385987019447
104728_cam-np3_frame67.jpg,112045_mb_survey-1-0,A4.1,0.00882001534864827
104728_cam-np3_frame68.jpg,104728_cam-np3-2-9,A4.1,0.007637750814129644
104728_cam-np3_frame68.jpg,104728_cam-np3-2-10,A4.1,0.007234129510178507
104728_cam-np3_frame68.jpg,105317_cam-np3-1-7,A4.1,0.00950182037978624
104728_cam-np3_frame68.jpg,105317_cam-np3-1-10,A4.1,0.009904943513670009
104728_cam-np3_frame68.jpg,105317_cam-np3-2-2,A4.1,0.00825385987019447
104728_cam-np3_frame68.jpg,112045_mb_survey-1-0,A4.1,0.00882001534864827
104728_cam-np3_frame69.jpg,104728_cam-np3-2-9,A4.1,0.007637750814129644
104728_cam-np3_frame69.jpg,104728_cam-np3-2-10,A4.1,0.007234129510178507
104728_cam-np3_frame69.jpg,105317_cam-np3-1-7,A4.1,0.00950182037978624
104728_cam-np3_frame69.jpg,105317_cam-np3-1-10,A4.1,0.009904943513670009
104728_cam-np3_frame69.jpg,105317_cam-np3-2-2,A4.1,0.00825385987019447
104728_cam-np3_frame69.jpg,112045_mb_survey-1-0,A4.1,0.00882001534864827
132143_forcadinho-np3_frame1.jpg,132143_forcadinho-np3-1-10,A4.1,0.00738352286409941
132143_forcadinho-np3_frame1.jpg,132143_forcadinho-np3-1-1,A4.1,0.007708733014772029
132143_forcadinho-np3_frame1.jpg,132143_forcadinho-np3-1-2,A4.1,0.007313115126620651
132143_forcadinho-np3_frame1.jpg,112045_mb_survey-27-5,A4.1,0.009304718559708762
132143_forcadinho-np3_frame1.jpg,124011_mb_survey2-4-8,A4.1,0.00871802770963205
132143_forcadinho-np3_frame2.jpg,132143_forcadinho-np3-1-10,A4.1,0.00738352286409941
132143_forcadinho-np3_frame2.jpg,132143_forcadinho-np3-1-1,A4.1,0.007708733014772029
132143_forcadinho-np3_frame2.jpg,132143_forcadinho-np3-1-2,A4.1,0.007313115126620651
132143_forcadinho-np3_frame2.jpg,112045_mb_survey-27-5,A4.1,0.009304718559708762
132143_forcadinho-np3_frame2.jpg,124011_mb_survey2-4-8,A4.1,0.00871802770963205
132143_forcadinho-np3_frame3.jpg,132143_forcadinho-np3-1-10,A4.1,0.00738352286409941
132143_forcadinho-np3_frame3.jpg,132143_forcadinho-np3-1-1,A4.1,0.007708733014772029
132143_forcadinho-np3_frame3.jpg,132143_forcadinho-np3-1-2,A4.1,0.007313115126620651
132143_forcadinho-np3_frame3.jpg,112045_mb_survey-27-5,A4.1,0.009304718559708762
132143_forcadinho-np3_frame3.jpg,124011_mb_survey2-4-8,A4.1,0.00871802770963205
132143_forcadinho-np3_frame4.jpg,132143_forcadinho-np3-1-10,A4.1,0.00738352286409941
132143_forcadinho-np3_frame4.jpg,132143_forcadinho-np3-1-1,A4.1,0.007708733014772029
132143_forcadinho-np3_frame4.jpg,132143_forcadinho-np3-1-2,A4.1,0.007313115126620651
132143_forcadinho-np3_frame4.jpg,112045_mb_survey-27-5,A4.1,0.009304718559708762
132143_forcadinho-np3_frame4.jpg,124011_mb_survey2-4-8,A4.1,0.00871802770963205
132143_forcadinho-np3_frame5.jpg,132143_forcadinho-np3-1-10,A4.1,0.00738352286409941
132143_forcadinho-np3_frame5.jpg,132143_forcadinho-np3-1-1,A4.1,0.007708733014772029
132143_forcadinho-np3_frame5.jpg,132143_forcadinho-np3-1-2,A4.1,0.007313115126620651
132143_forcadinho-np3_frame5.jpg,112045_mb_survey-27-5,A4.1,0.009304718559708762
132143_forcadinho-np3_frame5.jpg,124011_mb_survey2-4-8,A4.1,0.00871802770963205
132143_forcadinho-np3_frame6.jpg,132143_forcadinho-np3-1-10,A4.1,0.00738352286409941
132143_forcadinho-np3_frame6.jpg,132143_forcadinho-np3-1-1,A4.1,0.007708733014772029
132143_forcadinho-np3_frame6.jpg,132143_forcadinho-np3-1-2,A4.1,0.007313115126620651
132143_forcadinho-np3_frame6.jpg,112045_mb_survey-27-5,A4.1,0.009304718559708762
132143_forcadinho-np3_frame6.jpg,124011_mb_survey2-4-8,A4.1,0.00871802770963205
132143_forcadinho-np3_frame14.jpg,132143_forcadinho-np3-1-10,A4.1,0.007550007774906985
132143_forcadinho-np3_frame14.jpg,132143_forcadinho-np3-1-1,A4.1,0.007818480503187153
132143_forcadinho-np3_frame14.jpg,132143_forcadinho-np3-1-2,A4.1,0.0069778799437885675
132143_forcadinho-np3_frame14.jpg,112045_mb_survey-27-5,A4.1,0.0095006634942502
132143_forcadinho-np3_frame14.jpg,124011_mb_survey2-4-8,A4.1,0.009040259849087922
132143_forcadinho-np3_frame18.jpg,132143_forcadinho-np3-1-10,A4.1,0.007550007774906985
132143_forcadinho-np3_frame18.jpg,132143_forcadinho-np3-1-1,A4.1,0.007818480503187153
132143_forcadinho-np3_frame18.jpg,132143_forcadinho-np3-1-2,A4.1,0.0069778799437885675
132143_forcadinho-np3_frame18.jpg,112045_mb_survey-27-5,A4.1,0.0095006634942502
132143_forcadinho-np3_frame18.jpg,124011_mb_survey2-4-8,A4.1,0.009040259849087922
132143_forcadinho-np3_frame23.jpg,132143_forcadinho-np3-1-10,A4.1,0.008630387911947313
132143_forcadinho-np3_frame23.jpg,132143_forcadinho-np3-1-1,A4.1,0.006728662971310346
132143_forcadinho-np3_frame23.jpg,132143_forcadinho-np3-1-2,A4.1,0.008027936273194716
132143_forcadinho-np3_frame23.jpg,112045_mb_survey-27-5,A4.1,0.008437766502233863
132143_forcadinho-np3_frame23.jpg,124011_mb_survey2-4-8,A4.1,0.008048351493849517
132143_forcadinho-np3_frame26.jpg,132143_forcadinho-np3-1-10,A4.1,0.008630387911947313
132143_forcadinho-np3_frame26.jpg,132143_forcadinho-np3-1-1,A4.1,0.006728662971310346
132143_forcadinho-np3_frame26.jpg,132143_forcadinho-np3-1-2,A4.1,0.008027936273194716
132143_forcadinho-np3_frame26.jpg,112045_mb_survey-27-5,A4.1,0.008437766502233863
132143_forcadinho-np3_frame26.jpg,124011_mb_survey2-4-8,A4.1,0.008048351493849517
132143_forcadinho-np3_frame32.jpg,132143_forcadinho-np3-1-10,A4.1,0.008851869399721726
132143_forcadinho-np3_frame32.jpg,132143_forcadinho-np3-1-1,A4.1,0.006954478389958747
132143_forcadinho-np3_frame32.jpg,132143_forcadinho-np3-1-2,A4.1,0.007812983061996796
132143_forcadinho-np3_frame32.jpg,112045_mb_survey-27-5,A4.1,0.00873307019872637
132143_forcadinho-np3_frame32.jpg,124011_mb_survey2-4-8,A4.1,0.008478445912293539
132143_forcadinho-np3_frame38.jpg,132143_forcadinho-np3-1-10,A4.1,0.008851869399721726
132143_forcadinho-np3_frame38.jpg,132143_forcadinho-np3-1-1,A4.1,0.006954478389958747
132143_forcadinho-np3_frame38.jpg,132143_forcadinho-np3-1-2,A4.1,0.007812983061996796
132143_forcadinho-np3_frame38.jpg,112045_mb_survey-27-5,A4.1,0.00873307019872637
132143_forcadinho-np3_frame38.jpg,124011_mb_survey2-4-8,A4.1,0.008478445912293539
132143_forcadinho-np3_frame39.jpg,132143_forcadinho-np3-1-10,A4.1,0.008851869399721726
132143_forcadinho-np3_frame39.jpg,132143_forcadinho-np3-1-1,A4.1,0.006954478389958747
132143_forcadinho-np3_frame39.jpg,132143_forcadinho-np3-1-2,A4.1,0.007812983061996796
132143_forcadinho-np3_frame39.jpg,112045_mb_survey-27-5,A4.1,0.00873307019872637
132143_forcadinho-np3_frame39.jpg,124011_mb_survey2-4-8,A4.1,0.008478445912293539
132143_forcadinho-np3_frame40.jpg,132143_forcadinho-np3-1-10,A4.1,0.008851869399721726
132143_forcadinho-np3_frame40.jpg,132143_forcadinho-np3-1-1,A4.1,0.006954478389958747
132143_forcadinho-np3_frame40.jpg,132143_forcadinho-np3-1-2,A4.1,0.007812983061996796
132143_forcadinho-np3_frame40.jpg,112045_mb_survey-27-5,A4.1,0.00873307019872637
132143_forcadinho-np3_frame40.jpg,124011_mb_survey2-4-8,A4.1,0.008478445912293539
132143_forcadinho-np3_frame42.jpg,132143_forcadinho-np3-1-10,A4.1,0.008851869399721726
132143_forcadinho-np3_frame42.jpg,132143_forcadinho-np3-1-1,A4.1,0.006954478389958747
132143_forcadinho-np3_frame42.jpg,132143_forcadinho-np3-1-2,A4.1,0.007812983061996796
132143_forcadinho-np3_frame42.jpg,112045_mb_survey-27-5,A4.1,0.00873307019872637
132143_forcadinho-np3_frame42.jpg,124011_mb_survey2-4-8,A4.1,0.008478445912293539
132143_forcadinho-np3_frame122.jpg,132143_forcadinho-np3-2-5,A4.1,0.009670514299862633
132143_forcadinho-np3_frame122.jpg,132143_forcadinho-np3-2-6,A4.1,0.007615198843011353
132143_forcadinho-np3_frame122.jpg,132143_forcadinho-np3-2-9,A4.1,0.008080131019602395
132143_forcadinho-np3_frame122.jpg,132143_forcadinho-np3-2-10,A4.1,0.007958295127204695
132143_forcadinho-np3_frame122.jpg,112045_mb_survey-17-3,A4.1,0.006191354075784271
132143_forcadinho-np3_frame123.jpg,132143_forcadinho-np3-2-5,A4.1,0.009670514299862633
132143_forcadinho-np3_frame123.jpg,132143_forcadinho-np3-2-6,A4.1,0.007615198843011353
132143_forcadinho-np3_frame123.jpg,132143_forcadinho-np3-2-9,A4.1,0.008080131019602395
132143_forcadinho-np3_frame123.jpg,132143_forcadinho-np3-2-10,A4.1,0.007958295127204695
132143_forcadinho-np3_frame123.jpg,112045_mb_survey-17-3,A4.1,0.006191354075784271
132143_forcadinho-np3_frame124.jpg,132143_forcadinho-np3-2-5,A4.1,0.009670514299862633
132143_forcadinho-np3_frame124.jpg,132143_forcadinho-np3-2-6,A4.1,0.007615198843011353
132143_forcadinho-np3_frame124.jpg,132143_forcadinho-np3-2-9,A4.1,0.008080131019602395
132143_forcadinho-np3_frame124.jpg,132143_forcadinho-np3-2-10,A4.1,0.007958295127204695
132143_forcadinho-np3_frame124.jpg,112045_mb_survey-17-3,A4.1,0.006191354075784271
132143_forcadinho-np3_frame125.jpg,132143_forcadinho-np3-2-5,A4.1,0.009670514299862633
132143_forcadinho-np3_frame125.jpg,132143_forcadinho-np3-2-6,A4.1,0.007615198843011353
132143_forcadinho-np3_frame125.jpg,132143_forcadinho-np3-2-9,A4.1,0.008080131019602395
132143_forcadinho-np3_frame125.jpg,132143_forcadinho-np3-2-10,A4.1,0.007958295127204695
132143_forcadinho-np3_frame125.jpg,112045_mb_survey-17-3,A4.1,0.006191354075784271
132143_forcadinho-np3_frame126.jpg,132143_forcadinho-np3-2-5,A4.1,0.009670514299862633
132143_forcadinho-np3_frame126.jpg,132143_forcadinho-np3-2-6,A4.1,0.007615198843011353
132143_forcadinho-np3_frame126.jpg,132143_forcadinho-np3-2-9,A4.1,0.008080131019602395
132143_forcadinho-np3_frame126.jpg,132143_forcadinho-np3-2-10,A4.1,0.007958295127204695
132143_forcadinho-np3_frame126.jpg,112045_mb_survey-17-3,A4.1,0.006191354075784271
132143_forcadinho-np3_frame127.jpg,132143_forcadinho-np3-2-5,A4.1,0.009414901887250249
132143_forcadinho-np3_frame127.jpg,132143_forcadinho-np3-2-6,A4.1,0.008961631498473985
132143_forcadinho-np3_frame127.jpg,132143_forcadinho-np3-2-9,A4.1,0.006826699350794473
132143_forcadinho-np3_frame127.jpg,132143_forcadinho-np3-2-10,A4.1,0.008247876234136243
132143_forcadinho-np3_frame127.jpg,112045_mb_survey-17-3,A4.1,0.007528343415326681
132143_forcadinho-np3_frame129.jpg,132143_forcadinho-np3-2-5,A4.1,0.009414901887250249
132143_forcadinho-np3_frame129.jpg,132143_forcadinho-np3-2-6,A4.1,0.008961631498473985
132143_forcadinho-np3_frame129.jpg,132143_forcadinho-np3-2-9,A4.1,0.006826699350794473
132143_forcadinho-np3_frame129.jpg,132143_forcadinho-np3-2-10,A4.1,0.008247876234136243
132143_forcadinho-np3_frame129.jpg,112045_mb_survey-17-3,A4.1,0.007528343415326681
132143_forcadinho-np3_frame132.jpg,132143_forcadinho-np3-2-5,A4.1,0.009414901887250249
132143_forcadinho-np3_frame132.jpg,132143_forcadinho-np3-2-6,A4.1,0.008961631498473985
132143_forcadinho-np3_frame132.jpg,132143_forcadinho-np3-2-9,A4.1,0.006826699350794473
132143_forcadinho-np3_frame132.jpg,132143_forcadinho-np3-2-10,A4.1,0.008247876234136243
132143_forcadinho-np3_frame132.jpg,112045_mb_survey-17-3,A4.1,0.007528343415326681
132143_forcadinho-np3_frame138.jpg,132143_forcadinho-np3-2-6,A4.1,0.009327815863940504
132143_forcadinho-np3_frame138.jpg,132143_forcadinho-np3-2-9,A4.1,0.0067484085994087995
132143_forcadinho-np3_frame138.jpg,132143_forcadinho-np3-2-10,A4.1,0.007783028076766852
132143_forcadinho-np3_frame138.jpg,112045_mb_survey-17-3,A4.1,0.00788566604261875
132143_forcadinho-np3_frame139.jpg,132143_forcadinho-np3-2-6,A4.1,0.009327815863940504
132143_forcadinho-np3_frame139.jpg,132143_forcadinho-np3-2-9,A4.1,0.0067484085994087995
132143_forcadinho-np3_frame139.jpg,132143_forcadinho-np3-2-10,A4.1,0.007783028076766852
132143_forcadinho-np3_frame139.jpg,112045_mb_survey-17-3,A4.1,0.00788566604261875
132143_forcadinho-np3_frame141.jpg,132143_forcadinho-np3-2-6,A4.1,0.009751474201754167
132143_forcadinho-np3_frame141.jpg,132143_forcadinho-np3-2-9,A4.1,0.006772297006488595
132143_forcadinho-np3_frame141.jpg,132143_forcadinho-np3-2-10,A4.1,0.007383046841131685
132143_forcadinho-np3_frame141.jpg,112045_mb_survey-17-3,A4.1,0.008311275123162034
132143_forcadinho-np3_frame144.jpg,132143_forcadinho-np3-2-6,A4.1,0.009751474201754167
132143_forcadinho-np3_frame144.jpg,132143_forcadinho-np3-2-9,A4.1,0.006772297006488595
132143_forcadinho-np3_frame144.jpg,132143_forcadinho-np3-2-10,A4.1,0.007383046841131685
132143_forcadinho-np3_frame144.jpg,112045_mb_survey-17-3,A4.1,0.008311275123162034
132143_forcadinho-np3_frame147.jpg,132143_forcadinho-np3-2-6,A4.1,0.009751474201754167
132143_forcadinho-np3_frame147.jpg,132143_forcadinho-np3-2-9,A4.1,0.006772297006488595
132143_forcadinho-np3_frame147.jpg,132143_forcadinho-np3-2-10,A4.1,0.007383046841131685
132143_forcadinho-np3_frame147.jpg,112045_mb_survey-17-3,A4.1,0.008311275123162034
132143_forcadinho-np3_frame151.jpg,132143_forcadinho-np3-2-6,A4.1,0.009751474201754167
132143_forcadinho-np3_frame151.jpg,132143_forcadinho-np3-2-9,A4.1,0.006772297006488595
132143_forcadinho-np3_frame151.jpg,132143_forcadinho-np3-2-10,A4.1,0.007383046841131685
132143_forcadinho-np3_frame151.jpg,112045_mb_survey-17-3,A4.1,0.008311275123162034
132143_forcadinho-np3_frame152.jpg,132143_forcadinho-np3-2-6,A4.1,0.009751474201754167
132143_forcadinho-np3_frame152.jpg,132143_forcadinho-np3-2-9,A4.1,0.006772297006488595
132143_forcadinho-np3_frame152.jpg,132143_forcadinho-np3-2-10,A4.1,0.007383046841131685
132143_forcadinho-np3_frame152.jpg,112045_mb_survey-17-3,A4.1,0.008311275123162034
